#SVC model inputs for imdb_absa_classifier
#multi-class C:0.05
#binary C:1.8
id	class	binary_class	genre_Adventure	genre_Comedy	genre_Drama	genre_Fantasy	genre_Sci_Fi	mean_review_polarity	Action_very_negative	Action_negative	Action_neutral	Action_positive	Action_very_positive	Audience_very_negative	Audience_negative	Audience_neutral	Audience_positive	Audience_very_positive	Audio_very_negative	Audio_negative	Audio_neutral	Audio_positive	Audio_very_positive	Cast_very_negative	Cast_negative	Cast_neutral	Cast_positive	Cast_very_positive	Comparison_very_negative	Comparison_negative	Comparison_neutral	Comparison_positive	Comparison_very_positive	Direction_very_negative	Direction_negative	Direction_neutral	Direction_positive	Direction_very_positive	Effects_very_negative	Effects_negative	Effects_neutral	Effects_positive	Effects_very_positive	Emotion_very_negative	Emotion_negative	Emotion_neutral	Emotion_positive	Emotion_very_positive	General_very_negative	General_negative	General_neutral	General_positive	General_very_positive	Message_very_negative	Message_negative	Message_neutral	Message_positive	Message_very_positive	Other_very_negative	Other_negative	Other_neutral	Other_positive	Other_very_positive	Overall_very_negative	Overall_negative	Overall_neutral	Overall_positive	Overall_very_positive	Scene_very_negative	Scene_negative	Scene_neutral	Scene_positive	Scene_very_positive	Story_very_negative	Story_negative	Story_neutral	Story_positive	Story_very_positive	None_none	Action_mean	Audience_mean	Audio_mean	Cast_mean	Comparison_mean	Direction_mean	Effects_mean	Emotion_mean	General_mean	Message_mean	Other_mean	Overall_mean	Scene_mean	Story_mean	None_mean 
23299	4	1	1	1	-1	-1	-1	0.38929642857142854	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	0	0	1	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	3	0.2023	0.0	0.9246	0.0	0.0	0.33926666666666666	0.128	0.9743	0.48138000000000003	0.0	-0.09835	0.0	0.55115	0.40176666666666677	0.36663333333333337
23300	4	1	1	1	-1	-1	-1	0.70035	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0.7181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8658	0.0	0.0	0.0	0.7181	0.5704	0.4284
23301	4	1	1	1	-1	-1	-1	0.8523285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0.0	0.0	0.0	0.9274	0.0	0.0	0.0	0.9274	0.0	0.0	0.0	0.0	0.0	0.9274	0.66465
23302	4	1	1	1	-1	-1	-1	0.28767692307692305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	4	3	1	0	0	2	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	2	4	0	17	0.0	0.0	0.0	0.3548833333333334	0.5449	0.0	0.5445	0.5045125	0.40428333333333333	0.0	0.66655	0.0	0.4235	0.4006222222222222	-0.03694117647058823
23303	4	1	1	1	-1	-1	-1	0.43977272727272737	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.796	0.0	0.3818	0.0	0.4057	0.0	0.796	0.0	0.16423333333333334	0.0	0.39375	0.0	0.5889	0.0	0.0
23304	4	1	1	1	-1	-1	-1	0.24080000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	-0.4959	0.0	0.743	0.0	0.0	0.3329	0.0	0.0	0.0	0.2911
23305	4	1	1	1	-1	-1	-1	0.49223333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6	0.0	0.0	0.0	0.8221	0.0	0.0	0.0	-0.1655	0.3612	0.0	0.6697	0.0	0.8221	0.4025	0.49911666666666665
23306	4	1	1	1	-1	-1	-1	0.6514416666666668	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.7845	0.0	0.8225	0.4576	0.0	0.0	0.0	0.7845	0.659025	0.6908	0.6908	0.0	0.8225	0.128	0.0
23307	4	1	1	1	-1	-1	-1	0.54665	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0.7506	0.7506	0.0	0.7096	0.0	0.0	0.0	0.7096	0.7096	0.0	0.0	0.0	0.0	0.7301	0.1254333333333333
23308	4	1	1	1	-1	-1	-1	0.40049999999999997	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.5859	0.0	0.0	0.40545	0.2703	0.0	0.8109	0.0	0.5859	0.0	0.0
23309	4	1	1	1	-1	-1	-1	0.24873157894736844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0.0	0.0	0.12366000000000002	0.12040000000000001	0.0	0.0	0.0	0.58038	0.0	0.0	0.0	0.0	0.0	0.14075
23310	4	1	1	1	-1	-1	-1	0.38984	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0.0	0.0	0.6249	0.7770666666666667	0.1669	0.0	0.0	0.0	0.32877999999999996	0.0	0.5548333333333334	0.0	0.0	0.0	0.30076
23311	4	1	1	1	-1	-1	-1	0.36478666666666676	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0.0	0.8175	0.0	0.679	0.0	0.5302	0.0	0.0	0.1979	0.0	0.553	0.0	0.0	0.1979	0.09926666666666667
23312	4	1	1	1	-1	-1	-1	0.6398	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6352	0.0	0.4767	0.0	0.0	0.0	0.0
23314	4	1	1	1	-1	-1	-1	0.14111818181818184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0.0	0.0	0.15520000000000003	0.0	0.0	0.0	0.0	0.6556	0.0	-0.743	0.0	0.0	0.0	0.06936666666666667
23315	4	1	1	1	-1	-1	-1	0.25910000000000005	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	-0.5719	0.0	0.0	0.28076666666666666	0.35015	0.08555000000000001	0.0	0.743	0.06261428571428572	0.0	0.34	0.0	0.6597	0.743	0.5966
23316	4	1	1	1	-1	-1	-1	0.5778142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0654	0.0	0.0	0.0	0.0654	0.78278	0.0	0.0	0.0	0.0	0.0	0.0
23317	4	1	1	1	-1	-1	-1	0.36069361702127645	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	1	0	0	1	0	0	0	2	3	2	2	0	0	0	0	0	0	0	0	1	0	0	2	2	1	2	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	2	0	1	0	0	1	4	1	0	8	0.765	0.7351	0.0	0.24052	0.0	0.4070888888888889	0.0	0.8555	0.5643	0.0	0.28826	0.0	-0.18623333333333336	0.3958833333333333	0.31532499999999997
23318	4	1	1	1	-1	-1	-1	0.36970400000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	16	0.0	0.0	0.0	0.3992166666666666	0.4404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4404	-0.5423	0.4068
23319	4	1	1	1	-1	-1	-1	0.7645222222222223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0.0	0.0	0.0	0.8921	0.0	0.0	0.0	0.0	0.4939	0.0	0.4939	0.0	0.9153	0.4939	0.0
23320	4	1	1	1	-1	-1	-1	0.2753666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	11	0.0	0.0	0.0	0.48318000000000005	0.5193	0.18159999999999998	0.0	0.0	0.0	0.0	0.8481	0.0	0.0	0.07134	0.1721
23321	4	1	1	1	-1	-1	-1	0.4751199999999997	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	4	9	0	0	1	0	0	0	0	1	4	1	0	0	0	0	0	0	0	1	1	0	0	0	5	1	3	0	0	0	0	0	0	1	2	3	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	10	0.5075999999999999	0.0	0.0	0.6633333333333334	0.926	0.7134333333333333	0.0	0.83745	-0.16783333333333333	0.0	0.5288	0.0	0.5234	0.7253	0.39415999999999995
23322	4	1	1	1	-1	-1	-1	0.003845454545454556	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	-0.1027	0.0	0.0	-0.6652	0.0	0.0	0.0	0.0	0.34040000000000004	0.0	0.0	0.0	0.0	-0.1027	-0.02166
23323	4	1	1	1	-1	-1	-1	0.5602833333333334	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.8573	0.0	0.7713	0.8573	0.0	0.7123499999999999	0.0	0.0	0.7077333333333332	0.0	0.0	0.0	0.0	0.0	0.2003166666666667
23324	4	1	1	1	-1	-1	-1	0.49886666666666674	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.34	0.0	0.0	0.0	0.0	0.0	-0.34	0.624	0.7719666666666667	0.0	0.34	0.0	0.0	0.5859	0.0
23325	4	1	1	1	-1	-1	-1	0.6198583333333333	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.6808	0.7964	0.7385999999999999	0.0	0.6808	0.6808	0.0	0.5994	0.6808	0.0	0.0	0.0	0.0	0.0	0.24025
23326	4	1	1	1	-1	-1	-1	0.3842916666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0.0	0.0	0.9244	0.0	0.0	0.0	0.0	0.0	0.44906666666666667	0.0	0.0	0.0	0.9244	0.0	0.2022142857142857
23327	4	1	1	1	-1	-1	-1	0.4911888888888888	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0.3612	0.0	0.46518	0.0	0.0	0.0	0.2975	0.6070428571428571	0.0	0.80375	0.0	0.0	0.0	0.0
23328	4	1	1	1	-1	-1	-1	0.7919999999999998	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0.9597	0.0	0.0	0.851	0.0	0.9764	0.0	0.9597	0.691825	0.0	0.8355	0.0	0.8479	0.851	0.48030000000000006
23329	4	1	1	1	-1	-1	-1	0.19209444444444446	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	9	0.0387	0.0	0.0	0.0	0.36696666666666666	0.0	0.0	0.0	0.0	0.0	0.4809	0.0	0.0387	0.0	0.19983333333333334
23330	4	1	1	1	-1	-1	-1	0.34321538461538464	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	-0.06795000000000001	0.0	0.0	-0.4659	0.0	0.0	0.0	0.886	0.886	0.0	-0.5574	0.0	0.886	0.0	0.5523
23331	4	1	1	1	-1	-1	-1	0.609011111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8793	0.7274750000000001	0.0	0.0	0.0	0.43965	0.0	0.8126
23332	4	1	1	1	-1	-1	-1	0.3728830985915495	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	5	1	4	1	0	0	1	1	0	0	2	0	6	0	0	1	1	1	0	0	0	0	3	0	0	0	3	4	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	3	0	3	0	0	2	2	5	0	12	0.5574	0.0	0.8262	0.05748333333333335	0.0451	0.50305	0.2195	0.8037000000000001	0.7417	0.5859	0.7365666666666666	0.0	0.40861666666666663	0.41600000000000004	0.046275000000000004
23333	4	1	1	1	-1	-1	-1	0.10890909090909093	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	2	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	-0.8807	0.0	0.0	-0.16475	0.0	0.0	0.0	0.5675	0.4708833333333334	0.0	-0.5018666666666667	0.0	0.0	0.56	0.1842
23334	4	1	1	1	-1	-1	-1	0.2082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4404	0.1308
23335	4	1	1	1	-1	-1	-1	0.42963333333333337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42374	0.0	0.9064	0.0	0.7959499999999999	0.9064	-0.2972333333333333
23336	4	1	1	1	-1	-1	-1	0.61997	0	0	2	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	3	0	0	1	1	0	3	0.5162	-0.088	0.594375	0.95892	0.0	0.0	0.5647	0.9744	0.9731	0.0	0.4677	0.0	0.7372166666666665	0.16544999999999999	-0.05736666666666668
23337	4	1	1	1	-1	-1	-1	0.34825909090909096	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	4	0.9531	0.0	0.0	0.0	0.0	0.0	0.0	-0.7351	0.4214	0.0	-0.24255	0.0	0.48436666666666667	0.81695	0.2623
23338	4	1	1	1	-1	-1	-1	0.48618749999999994	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	9	0.4203333333333334	0.0	0.0	0.617425	0.0	0.7264	0.0	0.4939	0.6401166666666667	0.0	0.0	0.0	0.6801	0.65635	0.1424
23339	4	1	1	1	-1	-1	-1	0.29765625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	6	0.0	0.0	0.0	0.0	0.0	0.6997	0.0	0.1806	0.5524666666666667	0.0	0.6997	0.0	0.17	-0.1154	0.18664999999999998
23340	4	1	1	1	-1	-1	-1	0.5315679611650489	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	1	15	8	0	1	0	0	1	1	1	0	5	3	0	2	0	0	0	0	0	1	1	1	0	4	3	2	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	3	1	2	4	1	2	1	15	4	8	0.5622	0.0	0.0	0.6073040000000001	0.4158	0.42550999999999994	0.09534999999999999	0.598	0.5916727272727272	0.0	0.4359	0.0	0.5132636363636364	0.5252304347826088	0.518025
23341	4	1	1	1	-1	-1	-1	-0.056324999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	-0.0258	0.0	0.0	0.0	0.0	0.07085000000000002	0.0	-0.3412	0.0	0.0	0.0	0.0
23342	5	1	1	1	-1	-1	-1	0.27555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4939	0.0	0.0	0.0	0.0	0.0	0.0	0.0572
23343	5	1	1	1	-1	-1	-1	0.25342000000000003	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.4199	0.0	0.0	0.7088	0.0	0.0	0.0	-0.4199	0.6893	0.0	0.0	0.0	0.7088	0.0	0.0
23344	5	1	1	1	-1	-1	-1	0.5116421052631579	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0.7717	0.0	0.0	0.6321428571428571	0.0	0.555475	0.0	0.0	0.42775	0.0	0.0	0.0	0.0	0.0	0.4823666666666666
23345	5	1	1	1	-1	-1	-1	0.6192684210526316	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0.3612	0.0	0.0	0.5895666666666667	0.0	0.0	0.3612	0.916	0.8496500000000001	0.0	0.974	0.0	0.0	0.8316	0.2911
23346	5	1	1	1	-1	-1	-1	0.7564000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.34	0.9062	0.0	0.9062	0.34	0.9062	0.0	0.0	0.9062	0.9062	0.8402
23347	5	1	1	1	-1	-1	-1	0.43659565217391316	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	1	1	0	1	0.55845	0.0	0.0	0.3612	0.0	0.3294	0.8979	0.5358999999999999	0.7712	0.0	0.0	0.0	0.4426666666666667	-0.1531	0.4389
23348	5	1	1	1	-1	-1	-1	0.12997272727272732	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	10	0.08895	0.0	0.0	-0.2087	0.1754	0.0	0.0	0.4939	0.7964	0.0	0.6294500000000001	0.0	0.0	0.0	0.0583
23349	5	1	1	1	-1	-1	-1	0.6701111111111113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.9413	0.4019	0.0	0.0	0.0	0.56104	0.0	0.0	0.0	0.0	0.9413	0.0
23350	5	1	1	1	-1	-1	-1	0.4315764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	1	1	0.0	0.0	0.5859	0.6892	0.0	0.5859	0.0	0.0	0.29295	0.0	0.0	0.0	0.5306333333333333	0.44915000000000005	0.2263
23351	5	1	1	1	-1	-1	-1	0.3543071428571429	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	1	3	1	0	0	2	4	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	11	0.3818	0.0	0.0	0.2219	0.0	0.2358	0.57555	0.3839	0.5056900000000001	0.0	0.8271	0.0	0.125	0.0	0.27453636363636363
23352	5	1	1	1	-1	-1	-1	0.39511578947368414	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0.0	0.0	0.5989800000000001	0.0	0.8691	0.0	0.836	0.31495	0.0	0.0	0.0	0.0	0.0	0.21803333333333333
23353	5	1	1	1	-1	-1	-1	0.4880437500000001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	4	0.0	0.7351	0.0	-0.8625	0.0	0.5106	0.0	0.0	0.6777599999999999	0.0	0.6369	0.0	0.4404	0.6486	0.41555
